hospital_id,official_name_zh,filing_number,filing_status,identity_confirmation_status,english_name,english_review_status,approved_alias_count,pending_aliases_json,all_identity_fields_reviewed,source_url,accessed_at,scope
cnha-cfdi-8f040b33c0a803331751f113a6215af2,驻马店桐安肿瘤医院,药临床机构备字2023000258,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-8f069e4dc0a8033311493fedc11ca1b2,香港大学深圳医院,药临床机构备字2019000015,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-8f069e4dc0a8033311493fedc11ca1b2"", ""official_name"": ""香港大学深圳医院"", ""candidate_alias"": ""HKU-SZ"", ""source_url"": ""https://ror.org/047w7d678"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-8f069e4dc0a8033311493fedc11ca1b2"", ""official_name"": ""香港大学深圳医院"", ""candidate_alias"": ""University of Hong Kong - Shenzhen Hospital"", ""source_url"": ""https://ror.org/047w7d678"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=1&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-8f26167dc0a803330727ce7fe0917c98,北京市肛肠医院（北京市二龙路医院）,药临床机构备字2022000052,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,2,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-8f37c597c0a803333fbcb8af70262d8f,牡丹江市第二人民医院(牡丹江市120急诊急救中心、牡丹江医科大学附属第八医院),药临床机构备字2026000038,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=20&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-8ff65eccc0a80333028f9aa7da0c1757,淮北市人民医院,药临床机构备字2022000095,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-9016d925c0a803332e6d0ddb0d497342,昆明市延安医院（昆明市干部疗养院）,药临床机构备字2020000056,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=2&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-90498cb3c0a80333608cf87ec8056ce6,山西医科大学第二医院（山西医科大学第二医院互联网医院、山西红十字医院）,药临床机构备字2020000537,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,2,"[{""hospital_id"": ""cnha-cfdi-90498cb3c0a80333608cf87ec8056ce6"", ""official_name"": ""山西医科大学第二医院（山西医科大学第二医院互联网医院、山西红十字医院）"", ""candidate_alias"": ""山西医科大学第二医院互联网医院"", ""source_url"": ""https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-90498cb3c0a80333608cf87ec8056ce6"", ""official_name"": ""山西医科大学第二医院（山西医科大学第二医院互联网医院、山西红十字医院）"", ""candidate_alias"": ""Second Hospital of Shanxi Medical University"", ""source_url"": ""https://ror.org/03tn5kh37"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-90498cb3c0a80333608cf87ec8056ce6"", ""official_name"": ""山西医科大学第二医院（山西医科大学第二医院互联网医院、山西红十字医院）"", ""candidate_alias"": ""Shanxi Medical University Second Clinical Medical College"", ""source_url"": ""https://ror.org/03tn5kh37"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-90498cb3c0a80333608cf87ec8056ce6"", ""official_name"": ""山西医科大学第二医院（山西医科大学第二医院互联网医院、山西红十字医院）"", ""candidate_alias"": ""Shanxi Red Cross Hospital"", ""source_url"": ""https://ror.org/03tn5kh37"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-90543961c0a803337481f457a5cea412,新疆四七四医院,药临床机构备字2025000157,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=18&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-90761397c0a803336c174f57e0415886,平遥县中医院 平遥县第二人民医院,药临床机构备字2026000076,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=20&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-909e2ffec0a803333e9ae7d980d60ef5,赣州市中医院,药临床机构备字2025000210,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=19&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-90bcf523c0a8033356c1ef9dbe06740c,永州市第三人民医院,药临床机构备字2023000198,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=14&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-90be62cdc0a803335c6150298001ade7,肇东市人民医院,药临床机构备字2024000071,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=16&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-90d39e7fc0a803334496985a0477a954,深圳市盐田区人民医院,药临床机构备字2023000247,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-90e8bfbcc0a8033311829d2674af920d,北京大学第六医院,药临床机构备字2020000773,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-90e8bfbcc0a8033311829d2674af920d"", ""official_name"": ""北京大学第六医院"", ""candidate_alias"": ""Peking University Sixth Hospital"", ""source_url"": ""https://ror.org/05rzcwg85"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-90e8bfbcc0a8033311829d2674af920d"", ""official_name"": ""北京大学第六医院"", ""candidate_alias"": ""School of Mental Health, Peking University"", ""source_url"": ""https://ror.org/05rzcwg85"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=8&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-90ed8922c0a803336e939cd89e3209d3,重庆市璧山区人民医院,药临床机构备字2020000270,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=4&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-91080a63c0a803335fbe186b8f5c0a0d,锦州医科大学附属第三医院,药临床机构备字2020000492,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-910ac4b8c0a803331f9a11cadeeba039,运城市第二医院,药临床机构备字2026000150,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=21&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-91280931c0a803334e27d70392030c01,上海市胸科医院,药临床机构备字2020000080,filed,confirmed_against_filing_snapshot,Shanghai Chest Hospital,source_reviewed,1,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=2&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-912b18fcc0a8033353dc809cd7206cc0,衢州市中医医院,药临床机构备字2023000121,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=14&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-914238c8c0a803333242c017549829c5,北京陆道培医院,药临床机构备字2020000176,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=3&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-9160584dc0a803334852b549174b5336,昆明医科大学第二附属医院,药临床机构备字2020000851,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-9160584dc0a803334852b549174b5336"", ""official_name"": ""昆明医科大学第二附属医院"", ""candidate_alias"": ""KMU"", ""source_url"": ""https://ror.org/01kq6mv68"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-9160584dc0a803334852b549174b5336"", ""official_name"": ""昆明医科大学第二附属医院"", ""candidate_alias"": ""Second Affiliated Hospital of Kunming Medical College"", ""source_url"": ""https://ror.org/01kq6mv68"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=9&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-917eefc0c0a8033371a3027ed9474b3e,攀枝花市中心医院,药临床机构备字2020000400,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=5&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-91807468c0a803332ba880dfb9a37b8d,河池市人民医院,药临床机构备字2022000047,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-9198800bc0a803331de6ec037d86aabd,南京医科大学眼科医院,药临床机构备字2020000273,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=4&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-919ea60dc0a803333c1a3f8229ae6555,中南大学湘雅二医院桂林医院(桂林市第二人民医院、桂林市职业病防治院),药临床机构备字2026000064,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=20&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-91a41265c0a8033300fb4939efc36480,南京脑科医院（南京市胸科医院、南京市康复医院、南京脑科医院互联网医院）,药临床机构备字2020000753,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,3,"[{""hospital_id"": ""cnha-cfdi-91a41265c0a8033300fb4939efc36480"", ""official_name"": ""南京脑科医院（南京市胸科医院、南京市康复医院、南京脑科医院互联网医院）"", ""candidate_alias"": ""南京脑科医院互联网医院"", ""source_url"": ""https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=8&pageSize=100"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=8&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-91ae13e4c0a803334363b0261c5172c2,金华市中心医院,药临床机构备字2020000623,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-91ae13e4c0a803334363b0261c5172c2"", ""official_name"": ""金华市中心医院"", ""candidate_alias"": ""Jinhua Central Hospital"", ""source_url"": ""https://ror.org/04z13ha89"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=7&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-91de0074c0a803335df07f2622fb11c3,山东省戴庄医院,药临床机构备字2020000869,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=9&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-91f83db0c0a803332c53392b7d0091aa,内蒙古科技大学包头医学院第二附属医院,药临床机构备字2024000056,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=15&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-92117c9fc0a803335247ab0d903f965e,青岛大学附属妇女儿童医院（青岛市妇女儿童医院）,药临床机构备字2020000496,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,2,"[{""hospital_id"": ""cnha-cfdi-92117c9fc0a803335247ab0d903f965e"", ""official_name"": ""青岛大学附属妇女儿童医院（青岛市妇女儿童医院）"", ""candidate_alias"": ""QWCH"", ""source_url"": ""https://ror.org/05pwzcb81"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-92117c9fc0a803335247ab0d903f965e"", ""official_name"": ""青岛大学附属妇女儿童医院（青岛市妇女儿童医院）"", ""candidate_alias"": ""Qingdao Maternal and Child Health Center"", ""source_url"": ""https://ror.org/05pwzcb81"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-92117c9fc0a803335247ab0d903f965e"", ""official_name"": ""青岛大学附属妇女儿童医院（青岛市妇女儿童医院）"", ""candidate_alias"": ""Qingdao Women and Children's Hospital"", ""source_url"": ""https://ror.org/05pwzcb81"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-92143e78c0a803335da910e2fdf09112,贺州市人民医院,药临床机构备字2023000054,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-92371a0ac0a80333459c2c1c66aba20c,江西省精神病院,药临床机构备字2020000879,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=9&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-92a1054fc0a80333278f78eacadeb58c,广州中医药大学第三附属医院（广州中医药大学附属骨伤科医院）,药临床机构备字2020000681,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,2,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=8&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-931d4fb2c0a803335593c965abba70f1,湖南旺旺医院,药临床机构备字2022000120,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-934d7f89c0a803334d4cbd108b962c5f,黑龙江省第二医院（黑龙江省中毒抢救治疗中心、黑龙江省劳动卫生职业病研究院）,药临床机构备字2022000176,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-93522bd2c0a803336e15782f2702af34,中国人民解放军中部战区总医院,药临床机构备字2020000619,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-93522bd2c0a803336e15782f2702af34"", ""official_name"": ""中国人民解放军中部战区总医院"", ""candidate_alias"": ""General Hospital of Central Theater Command"", ""source_url"": ""https://ror.org/030ev1m28"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-93522bd2c0a803336e15782f2702af34"", ""official_name"": ""中国人民解放军中部战区总医院"", ""candidate_alias"": ""General Hospital of Central Theater Command of People's Liberation Army"", ""source_url"": ""https://ror.org/030ev1m28"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-93522bd2c0a803336e15782f2702af34"", ""official_name"": ""中国人民解放军中部战区总医院"", ""candidate_alias"": ""PLA General Hospital of Central Theater Command"", ""source_url"": ""https://ror.org/030ev1m28"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-93522bd2c0a803336e15782f2702af34"", ""official_name"": ""中国人民解放军中部战区总医院"", ""candidate_alias"": ""People's Liberation Army General Hospital of Central Theater Command"", ""source_url"": ""https://ror.org/030ev1m28"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=7&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-935e0a0cc0a8033348c4ace3714c39d3,中国人民解放军总医院第五医学中心,药临床机构备字2020000010,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=1&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-93ce24f6c0a803331f9883cf7b5a9129,首都医科大学附属首都儿童医学中心,药临床机构备字2020000239,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=4&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-93d8aaf6c0a80333129e1eda2e530283,九江市肿瘤医院（九江市第三人民医院）,药临床机构备字2022000157,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,2,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-9460a6c2c0a803331308e8b6e4d1bbf2,西北妇女儿童医院,药临床机构备字2021000081,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,"[{""hospital_id"": ""cnha-cfdi-9460a6c2c0a803331308e8b6e4d1bbf2"", ""official_name"": ""西北妇女儿童医院"", ""candidate_alias"": ""Northwest Women's and Children's Hospital"", ""source_url"": ""https://ror.org/00wydr975"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-9460a6c2c0a803331308e8b6e4d1bbf2"", ""official_name"": ""西北妇女儿童医院"", ""candidate_alias"": ""Shaanxi Provincial Maternal and Child Health Hospital"", ""source_url"": ""https://ror.org/00wydr975"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=11&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-952197bdc0a803330566be586c42d373,郑州市第七人民医院,药临床机构备字2020000932,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=10&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-9524fc99c0a803336bacaf4859bf0c63,温州市中西医结合医院,药临床机构备字2023000035,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=13&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-953e8612c0a8033376513975edb6662e,茂名市妇幼保健院 （茂名市妇幼保健计划生育服务中心、茂名市妇幼保健院互联网医院、茂名市妇产医院、茂名市儿童医院）,药临床机构备字2025000246,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,3,"[{""hospital_id"": ""cnha-cfdi-953e8612c0a8033376513975edb6662e"", ""official_name"": ""茂名市妇幼保健院 （茂名市妇幼保健计划生育服务中心、茂名市妇幼保健院互联网医院、茂名市妇产医院、茂名市儿童医院）"", ""candidate_alias"": ""茂名市妇幼保健计划生育服务中心"", ""source_url"": ""https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=19&pageSize=100"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-953e8612c0a8033376513975edb6662e"", ""official_name"": ""茂名市妇幼保健院 （茂名市妇幼保健计划生育服务中心、茂名市妇幼保健院互联网医院、茂名市妇产医院、茂名市儿童医院）"", ""candidate_alias"": ""茂名市妇幼保健院互联网医院"", ""source_url"": ""https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=19&pageSize=100"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=19&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-9556f1a2c0a8033346efe1b47457d555,浚县人民医院,药临床机构备字2022000039,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=12&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-9560e3d6c0a803336fd7bdb790dfefc2,南昌大学第四附属医院,药临床机构备字2020000355,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=5&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-95783a13c0a803334a10bd869fac3f9b,石家庄市第二医院（石家庄市糖尿病医院、石家庄市口腔医院、石家庄市职业病医院）,药临床机构备字2020000349,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,4,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=5&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-9590740cc0a803330e1125b8bf326243,河北燕达陆道培医院,药临床机构备字2020000157,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=3&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-9593503ac0a803334df6fb563c88dce6,重庆市第十一人民医院,药临床机构备字2020000354,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=5&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-9595fb49c0a8033365504105e1bcbc53,成都市第五人民医院,药临床机构备字2020000595,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,0,[],False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=7&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
cnha-cfdi-95a4d38cc0a803333e4235f2ddb5c2f6,南通市第一人民医院,药临床机构备字2020000542,filed,confirmed_against_filing_snapshot,,deferred_not_required_for_identity,2,"[{""hospital_id"": ""cnha-cfdi-95a4d38cc0a803333e4235f2ddb5c2f6"", ""official_name"": ""南通市第一人民医院"", ""candidate_alias"": ""Affiliated Hospital 2 of Nantong University"", ""source_url"": ""https://ror.org/05pdn2z45"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-95a4d38cc0a803333e4235f2ddb5c2f6"", ""official_name"": ""南通市第一人民医院"", ""candidate_alias"": ""Nantong First People’s Hospital"", ""source_url"": ""https://ror.org/05pdn2z45"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-95a4d38cc0a803333e4235f2ddb5c2f6"", ""official_name"": ""南通市第一人民医院"", ""candidate_alias"": ""Second Affiliated Hospital of Nantong University"", ""source_url"": ""https://ror.org/05pdn2z45"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}, {""hospital_id"": ""cnha-cfdi-95a4d38cc0a803333e4235f2ddb5c2f6"", ""official_name"": ""南通市第一人民医院"", ""candidate_alias"": ""第一人民医院"", ""source_url"": ""https://ror.org/05pdn2z45"", ""status"": ""review_required"", ""reason"": ""Reference-only name; not approved for resolution""}]",False,https://beian.cfdi.org.cn/CTMDS/pub/PUB010100.do?method=handle06&curPage=6&pageSize=100,2026-09-05,"Snapshot identity only; not all aliases, trial participation or current eligibility"
